Date,Created timezone,Profile name,Profile URL,Profile followers,Profile ID,Post detail URL,Mentioned profiles ID,Collaborators,Content ID,Platform,Content type,Media type,Origin of the content,Title,Description,Author URL,Author ID,Author name,Content,Link URL,View on platform,Organic interactions,Total interactions,Organic interactions per 1000 followers,Interactions per 1000 followers,Grade,Last grade,Sentiment,Positive comments,Positive comments (%),Negative comments,Negative comments (%),Neutral comments,Neutral comments (%),Total reactions,Organic likes,Total comments,Save rate,Organic comments,Total shares,Deleted,Hidden,Spam,Unpublished,Saves,Engagements,Promoted post detection,Reactions - like,Reactions - love,Reactions - haha,Reactions - wow,Reactions - sad,Reactions - angry,Shared,Crosspost,Live,Crosspostable,Total reach,Paid reach,Organic reach,Total impressions,Paid impressions,Organic impressions,Impressions engagement rate,Reach engagement rate,Engaged users,Negative feedback,Lifetime post stories,Total likes,Total story likes,Total story comments,Total story shares,Post consumers,Post clicks,Photo views,Link clicks,Other clicks,Media views,Video play,Insights reactions - like,Insights reactions - love,Insights reactions - haha,Insights reactions - wow,Insights reactions - sad,Insights reactions - angry,Insights reactions,Video length (sec),Video view count,Total video view time (sec),Recorded,Views - auto-played,Views - click to play,Views - organic,Views - paid,Views - unique,Initial video views,10-second views,10-second views - auto-played,10-second views - click to play,10-second views - organic,10-second views - paid,10-second views - unique,30-second views,30-second views - auto-played,30-second views - click to play,30-second views - organic,30-second views - paid,30-second views - unique,Completed video views,Average completion (%),Average time watched (sec),Exits,Taps back,Taps forward,Completion rate,Labels,Label groups,Media tags,Insights video view count,Insights comments,Insights like count,Insights dislike count,Insights share count,Engagements - YouTube insights,Insights subscribers lost,Insights subscribers gained,Insights view time,Swipe up,Swipe down,Screenshots,Media view time,Avg. Video Views per Video
02/03/2026,UTC +04:00,The National News,https://www.instagram.com/thenationalnews.com,654592,17841400442478033,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjE3OTMwNjM1NTcyMDUxNTQ2IiwicHJvZmlsZUlkIjoiMTc4NDE0MDA0NDI0NzgwMzMiLCJuZXR3b3JrIjoiaW5zdGFncmFtIn0=/overview,,,17930635572051546,instagram,post,photo,Brand's content,,,https://www.instagram.com/thenationalnews.com,17841400442478033,The National News,"Qatar’s Ministry of Defence said it shot down two Su-24 bombers heading from Iran.In a statement, the ministry said it also intercepted seven ballistic missiles and five drones on Monday, and confirmed that all missiles were destroyed before reaching their targets.",,https://www.instagram.com/p/DVY32ytgQ2a/,1927,1927,2.9438184,2.9438184,A,,negative,3,23%,5,38%,5,38%,1904,1904,23,,23,230,,,,,90,2257,,,,,,,,,,,,195793,,195793,280889,,280889,0.80%,1.15%,,,,1904,,,,,,,,,280889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
02/03/2026,UTC +04:00,The National,https://www.facebook.com/TheNationalNews,2234817,148788988477345,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjE0ODc4ODk4ODQ3NzM0NV8xMzU4NzUwODE5NjE0NjcyIiwicHJvZmlsZUlkIjoiMTQ4Nzg4OTg4NDc3MzQ1IiwibmV0d29yayI6ImZhY2Vib29rIn0=/overview,,,148788988477345_1358750819614672,facebook,post,link,Brand's content,Displacement déjà vu as Lebanese struggle to make sense of Hezbollah's actions | The National,,https://www.facebook.com/TheNationalNews,148788988477345,The National,"By breaking largely one-sided ceasefire, Hezbollah has emboldened Israel again",https://www.thenationalnews.com/news/mena/2026/03/02/displacement-deja-vu-as-lebanese-struggle-to-make-sense-of-hezbollahs-actions/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1772468108,https://www.facebook.com/148788988477345_1358750819614672,,12,,0.005369567,D,,no sentiment,0,0%,2,100%,0,0%,10,,2,,,0,,FALSE,FALSE,,,42,organic,9,0,0,0,1,0,,,,,6737,0,6737,9252,0,9252,0.45%,0.62%,,,12,10,10,2,,,30,,15,15,9252,,9,,,,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
02/03/2026,UTC +04:00,The National,https://twitter.com/TheNationalNews,1049596,20583993,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjIwMjg1MTAzOTk0OTUwMjUwNjEiLCJwcm9maWxlSWQiOiIyMDU4Mzk5MyIsIm5ldHdvcmsiOiJ0d2l0dGVyIn0=/overview,20583993,,2028510399495025061,twitter,post,link,Brand's content,,,https://twitter.com/TheNationalNews,20583993,The National,Displacement déjà vu as Lebanese struggle to make sense of Hezbollah's actions https://t.co/qEIuEFVW8S,,https://twitter.com/20583993/status/2028510399495025061,,3,,0.0028582,,,,,,,,,,3,,0,,,0,,,,,,14,,,,,,,,,,,,,,,1223,,1223,1.14%,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
02/03/2026,UTC +04:00,The National,https://www.facebook.com/TheNationalNews,2234817,148788988477345,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjE0ODc4ODk4ODQ3NzM0NV8xMzU4NzYwMDY5NjEzNzQ3IiwicHJvZmlsZUlkIjoiMTQ4Nzg4OTg4NDc3MzQ1IiwibmV0d29yayI6ImZhY2Vib29rIn0=/overview,,,148788988477345_1358760069613747,facebook,post,link,Brand's content,Kuwait shaken as Iran’s retaliatory strikes cause turmoil in Gulf | The National,,https://www.facebook.com/TheNationalNews,148788988477345,The National,Countries across the Middle East have been swept up in US-Israeli war with Iran,https://www.thenationalnews.com/news/gulf/2026/03/02/kuwait-majorly-affected-as-irans-retaliatory-strikes-against-gulf-continue/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1772464849,https://www.facebook.com/148788988477345_1358760069613747,,26,,0.011634062,C,,no sentiment,0,0%,2,100%,0,0%,23,,2,,,1,,FALSE,FALSE,,,161,organic,22,0,0,0,0,1,,,,,10624,0,10624,15032,0,15032,1.07%,1.52%,,,27,23,24,2,1,,134,,81,53,15032,,23,,,,,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
02/03/2026,UTC +04:00,The National News,https://www.tiktok.com/@thenationalnews,1573349,f7543525-1f92-513e-a59b-1ab9132d7362,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6Ijc2MTI3MDA1MjYyNzg0MTM1ODkiLCJwcm9maWxlSWQiOiJmNzU0MzUyNS0xZjkyLTUxM2UtYTU5Yi0xYWI5MTMyZDczNjIiLCJuZXR3b3JrIjoidGlrdG9rIn0=/overview,,,7612700526278413589,tiktok,post,video,Brand's content,,,,,,"Zayed International Airport in Abu Dhabi and Sharjah International Airport are to resume some flights on Monday night. Airlines said only a limited number of flights would operate and passengers should only proceed to the airport if they have first been contacted  with a confirmed booking. This came as Dubai Airports also began a limited resumption of flights earlier in the evening. The move follows the weekend closure of airspace after Iranian strikes, which caused damage at airports, largely from falling debris.",,https://www.tiktok.com/@thenationalnews/video/7612700526278413589?utm_campaign=tt4d_open_api&utm_source=6997404317372137474,,,,,,,,,,,,,,202,,5,,,21,,,,,,228,,,,,,,,,,,,16690,,,18078,,,,1.37%,,,,202,,,,,,,,,,,,,,,,,,0,18078,116234,,,,,,,,,,,,,,,,,,,,,,3,,,,10.91%,,,,,,,,,,,,,,,,,18078
02/03/2026,UTC +04:00,The National,https://www.facebook.com/TheNationalNews,2234817,148788988477345,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjE0ODc4ODk4ODQ3NzM0NV8xMzU4NzY0MDkyOTQ2Njc4IiwicHJvZmlsZUlkIjoiMTQ4Nzg4OTg4NDc3MzQ1IiwibmV0d29yayI6ImZhY2Vib29rIn0=/overview,,,148788988477345_1358764092946678,facebook,post,photo,Brand's content,,"Zayed International Airport in Abu Dhabi and Sharjah International Airport are to resume some flights on Monday night.Airlines said only a limited number of flights would operate and passengers should only proceed to the airport if they have first been contacted  with a confirmed booking. This came as Dubai Airports also began a limited resumption of flights earlier in the evening.The move follows the weekend closure of airspace after Iranian strikes, which caused damage at airports, largely from falling debris.",https://www.facebook.com/TheNationalNews,148788988477345,The National,"Zayed International Airport in Abu Dhabi and Sharjah International Airport are to resume some flights on Monday night.Airlines said only a limited number of flights would operate and passengers should only proceed to the airport if they have first been contacted  with a confirmed booking. This came as Dubai Airports also began a limited resumption of flights earlier in the evening.The move follows the weekend closure of airspace after Iranian strikes, which caused damage at airports, largely from falling debris.",,https://www.facebook.com/148788988477345_1358764092946678,,1545,,0.691331773,A,,positive,6,25%,4,17%,14,58%,1431,,25,,,89,,FALSE,FALSE,,,12199,organic,1211,199,13,5,3,0,,,,,433270,0,433270,626587,0,626587,1.95%,2.82%,,,1643,1431,1522,25,96,,10555,2091,,8464,626587,,1286,215,14,5,3,,1523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
02/03/2026,UTC +04:00,The National,https://twitter.com/TheNationalNews,1049609,20583993,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjIwMjg1MTI3MzczMzcxNTE2NzAiLCJwcm9maWxlSWQiOiIyMDU4Mzk5MyIsIm5ldHdvcmsiOiJ0d2l0dGVyIn0=/overview,20583993,,2028512737337151670,twitter,post,photo,Brand's content,,,https://twitter.com/TheNationalNews,20583993,The National,Zayed International Airport in Abu Dhabi and Sharjah International Airport are to resume some flights on Monday night. https://t.co/oRWDzjgGmq,,https://twitter.com/20583993/status/2028512737337151670,,68,,0.064786,,,no sentiment,0,0%,0,0%,3,100%,55,,3,,,10,,,,,,272,,,,,,,,,,,,,,,8597,,8597,3.16%,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
02/03/2026,UTC +00:00,The National News,https://www.linkedin.com/company/thenationalnews,321416,535663,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6InVybjpsaTpzaGFyZTo3NDM0Mjc4NDAzNTc2NTY1NzYwIiwicHJvZmlsZUlkIjoidXJuOmxpOm9yZ2FuaXphdGlvbjo1MzU2NjMiLCJuZXR3b3JrIjoibGlua2VkaW4ifQ==/overview,,,7434278403576565760,linkedin,post,photo,Brand's content,,,https://www.linkedin.com/company/thenationalnews,535663,The National News,"Zayed International Airport in Abu Dhabi and Sharjah International Airport are to resume some flights on Monday night.Airlines said only a limited number of flights would operate and passengers should only proceed to the airport if they have first been contacted  with a confirmed booking. This came as Dubai Airports also began a limited resumption of flights earlier in the evening.The move follows the weekend closure of airspace after Iranian strikes, which caused damage at airports, largely from falling debris.",,https://www.linkedin.com/feed/update/urn:li:share:7434278403576565760/,,73,,0.227119994,,,no sentiment,0,0%,1,50%,1,50%,71,71,2,,2,6,,,,,,259,,,,,,,,,,,,,,,9677,,9677,2.68%,,,,,71,,,,,180,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,0
02/03/2026,UTC +04:00,The National,https://twitter.com/TheNationalNews,1049605,20583993,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjIwMjg1MTI3NDU0OTA5NzI4MTYiLCJwcm9maWxlSWQiOiIyMDU4Mzk5MyIsIm5ldHdvcmsiOiJ0d2l0dGVyIn0=/overview,20583993,,2028512745490972816,twitter,reply,link,Brand's content,,,https://twitter.com/TheNationalNews,20583993,The National,@TheNationalNews https://t.co/9WltkM945A,,https://twitter.com/20583993/status/2028512745490972816,,3,,0.0028582,,,,,,,,,,2,,0,,,1,,,,,,43,,,,,,,,,,,,,,,2755,,2755,1.56%,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
02/03/2026,UTC +04:00,The National News,https://www.instagram.com/thenationalnews.com,654592,17841400442478033,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjE4MTU1NjY1MDQ1NDM4MDA5IiwicHJvZmlsZUlkIjoiMTc4NDE0MDA0NDI0NzgwMzMiLCJuZXR3b3JrIjoiaW5zdGFncmFtIn0=/overview,,,18155665045438009,instagram,post,photo,Brand's content,,,https://www.instagram.com/thenationalnews.com,17841400442478033,The National News,"Zayed International Airport in Abu Dhabi and Sharjah International Airport are to resume some flights on Monday night.Airlines said only a limited number of flights would operate and passengers should only proceed to the airport if they have first been contacted  with a confirmed booking. This came as Dubai Airports also began a limited resumption of flights earlier in the evening.The move follows the weekend closure of airspace after Iranian strikes, which caused damage at airports, largely from falling debris.",,https://www.instagram.com/p/DVY6pIQCFA4/,998,998,1.5246138,1.5246138,B,,no sentiment,0,0%,1,50%,1,50%,994,994,4,,4,304,,,,,37,1347,,,,,,,,,,,,90657,,90657,133814,,133814,1.01%,1.49%,,,,994,,,,,,,,,133814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
02/03/2026,UTC +04:00,The National Business,https://www.instagram.com/thenationalbusiness,,17841475813461332,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjE4MTI0NTEzMTU2NTYyOTcyIiwicHJvZmlsZUlkIjoiMTc4NDE0NzU4MTM0NjEzMzIiLCJuZXR3b3JrIjoiaW5zdGFncmFtIn0=/overview,,,18124513156562972,instagram,story,photo,Brand's content,,,https://www.instagram.com/thenationalbusiness,17841475813461332,The National Business,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,,,,,395,,395,480,,480,0.00%,0.00%,,,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,7,298,26.46%,,,,,,,,,,,,,,,,,0
02/03/2026,UTC +04:00,The National Business,https://www.instagram.com/thenationalbusiness,,17841475813461332,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjE4MDk2ODM2NjYyNzcxMzI1IiwicHJvZmlsZUlkIjoiMTc4NDE0NzU4MTM0NjEzMzIiLCJuZXR3b3JrIjoiaW5zdGFncmFtIn0=/overview,,,18096836662771325,instagram,story,photo,Brand's content,,,https://www.instagram.com/thenationalbusiness,17841475813461332,The National Business,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,,,,,349,,349,413,,413,0.00%,0.00%,,,,,,,,,,,,,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,16,314,12.59%,,,,,,,,,,,,,,,,,0
02/03/2026,UTC +04:00,The National,https://www.facebook.com/TheNationalNews,2234817,148788988477345,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjE0ODc4ODk4ODQ3NzM0NV8xMzU4NzY3NTY2Mjc5NjY0IiwicHJvZmlsZUlkIjoiMTQ4Nzg4OTg4NDc3MzQ1IiwibmV0d29yayI6ImZhY2Vib29rIn0=/overview,,,148788988477345_1358767566279664,facebook,post,photo,Brand's content,,"On day three of the US-Israel war on Iran and continued strikes across the Middle East, The National will go live in just 10 minutes with a panel of journalists to answer your questions and break down the latest developments.Join us at 9pm UAE time for analysis, context and updates from across the region.",https://www.facebook.com/TheNationalNews,148788988477345,The National,"On day three of the US-Israel war on Iran and continued strikes across the Middle East, The National will go live in just 10 minutes with a panel of journalists to answer your questions and break down the latest developments.Join us at 9pm UAE time for analysis, context and updates from across the region.",,https://www.facebook.com/148788988477345_1358767566279664,,31,,0.013871382,C,,,,,,,,,30,,1,,,0,,FALSE,FALSE,,,383,organic,30,0,0,0,0,0,,,,,12677,0,12677,18336,0,18336,2.09%,3.02%,,,34,30,33,1,,,349,94,,255,18336,,33,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
02/03/2026,UTC +04:00,The National,https://twitter.com/TheNationalNews,1049609,20583993,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjIwMjg1MTM3NzA2MjkxNDA2MzkiLCJwcm9maWxlSWQiOiIyMDU4Mzk5MyIsIm5ldHdvcmsiOiJ0d2l0dGVyIn0=/overview,20583993,,2028513770629140639,twitter,post,photo,Brand's content,,,https://twitter.com/TheNationalNews,20583993,The National,"On day three of the US-Israel war on Iran and continued strikes across the Middle East, The National will go live in just 10 minutes with a panel of journalists to answer your questions and break down the latest developments https://t.co/sTFUc4szRZ",,https://twitter.com/20583993/status/2028513770629140639,,3,,0.0028582,,,no sentiment,0,0%,0,0%,1,100%,1,,1,,,1,,,,,,46,,,,,,,,,,,,,,,1941,,1941,2.37%,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
02/03/2026,UTC +00:00,The National News,https://www.linkedin.com/company/thenationalnews,321416,535663,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6InVybjpsaTpzaGFyZTo3NDM0Mjc5NDcyNTMyNTMzMjQ4IiwicHJvZmlsZUlkIjoidXJuOmxpOm9yZ2FuaXphdGlvbjo1MzU2NjMiLCJuZXR3b3JrIjoibGlua2VkaW4ifQ==/overview,,,7434279472532533248,linkedin,post,photo,Brand's content,,,https://www.linkedin.com/company/thenationalnews,535663,The National News,"On day three of the US-Israel war on Iran and continued strikes across the Middle East, The National will go live in just 10 minutes with a panel of journalists to answer your questions and break down the latest developments.Join us at 9pm UAE time for analysis, context and updates from across the region.",,https://www.linkedin.com/feed/update/urn:li:share:7434279472532533248/,,3,,0.009333698,,,no sentiment,0,0%,0,0%,1,100%,2,2,1,,1,0,,,,,,42,,,,,,,,,,,,,,,4130,,4130,1.02%,,,,,2,,,,,39,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
02/03/2026,UTC +04:00,The National,https://twitter.com/TheNationalNews,1049609,20583993,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjIwMjg1MTM3ODYyMzE5MTQ0OTkiLCJwcm9maWxlSWQiOiIyMDU4Mzk5MyIsIm5ldHdvcmsiOiJ0d2l0dGVyIn0=/overview,20583993,,2028513786231914499,twitter,reply,link,Brand's content,,,https://twitter.com/TheNationalNews,20583993,The National,"@TheNationalNews Join us at 9pm UAE time for analysis, context and updates from across the region: https://t.co/5GzlEuz4JG",,https://twitter.com/20583993/status/2028513786231914499,,1,,0.0009527,,,,,,,,,,1,,0,,,0,,,,,,20,,,,,,,,,,,,,,,1553,,1553,1.29%,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
02/03/2026,UTC +00:00,The National News,https://www.linkedin.com/company/thenationalnews,321416,535663,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6InVybjpsaTpzaGFyZTo3NDM0MjgzMzUxMDI2NDYyNzIwIiwicHJvZmlsZUlkIjoidXJuOmxpOm9yZ2FuaXphdGlvbjo1MzU2NjMiLCJuZXR3b3JrIjoibGlua2VkaW4ifQ==/overview,,,7434283351026462720,linkedin,post,link,Brand's content,Ayatollah Ali Khamenei's legacy is one of an Iran in ruins | The National,,https://www.linkedin.com/company/thenationalnews,535663,The National News,"'In the end, Mr Khamenei fell victim to his own resistance to political, economic and social reforms that might have bridged the widening gap between state and society'Read more from Ali Alfoneh, Senior fellow at the Arab Gulf States Institute | #opinion",https://media.licdn.com/dms/image/v2/D5610AQHVlg1AVQdB-w/image-shrink_1280/B56ZyvhUXSK4Ac-/0/1772471273225?e=1775437200&v=beta&t=WRpvxCflHcVVjr4dReaiH7GsnNqzv5aSSXd-42tgS2I,https://www.linkedin.com/feed/update/urn:li:share:7434283351026462720/,,4,,0.012444931,,,no sentiment,0,0%,1,100%,0,0%,3,3,1,,1,0,,,,,,153,,,,,,,,,,,,,,,7377,,7377,2.07%,,,,,3,,,,,149,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
02/03/2026,UTC +04:00,The National,https://www.facebook.com/TheNationalNews,2234817,148788988477345,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjE0ODc4ODk4ODQ3NzM0NV8xMzU4Nzc3NjI5NjExOTkxIiwicHJvZmlsZUlkIjoiMTQ4Nzg4OTg4NDc3MzQ1IiwibmV0d29yayI6ImZhY2Vib29rIn0=/overview,,,148788988477345_1358777629611991,facebook,post,link,Brand's content,Jerusalem in crosshairs as Iran intensifies war rhetoric | The National,,https://www.facebook.com/TheNationalNews,148788988477345,The National,Missile strikes suburbs and IRGC vows more attacks on Holy City,https://www.thenationalnews.com/news/mena/2026/03/02/jerusalem-in-crosshairs-as-iran-intensifies-war-rhetoric/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1772468106,https://www.facebook.com/148788988477345_1358777629611991,,38,,0.017003629,C,,no sentiment,0,0%,1,33%,2,67%,34,,3,,,1,,FALSE,FALSE,,,128,organic,31,2,0,1,0,0,,,,,9642,0,9642,13174,0,13174,0.97%,1.33%,,,39,34,35,3,1,,89,,50,39,13174,,32,2,,1,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
02/03/2026,UTC +04:00,The National Sport,https://twitter.com/NatSportUAE,9590,2996901234,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjIwMjg1MTg4MTY1NDg3OTA2MDciLCJwcm9maWxlSWQiOiIyOTk2OTAxMjM0IiwibmV0d29yayI6InR3aXR0ZXIifQ==/overview,2996901234,,2028518816548790607,twitter,post,link,Brand's content,,,https://twitter.com/NatSportUAE,2996901234,The National Sport,Uncertainty over UAE’s Cricket World Cup League 2 series in Nepal due to airspace closure | The National https://t.co/nq92HbOfw2,,https://twitter.com/2996901234/status/2028518816548790607,,0,,0,,,,,,,,,,0,,0,,,0,,,,,,0,,,,,,,,,,,,,,,114,,114,0.00%,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
02/03/2026,UTC +04:00,The National,https://twitter.com/TheNationalNews,1049629,20583993,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjIwMjg1MTg4MzA2ODc4MTQxMjEiLCJwcm9maWxlSWQiOiIyMDU4Mzk5MyIsIm5ldHdvcmsiOiJ0d2l0dGVyIn0=/overview,20583993,,2028518830687814121,twitter,post,link,Brand's content,,,https://twitter.com/TheNationalNews,20583993,The National,Iran's new wave of attacks escalates threat to the world's largest oil and gas hubs https://t.co/ty5cSSTEli,,https://twitter.com/20583993/status/2028518830687814121,,6,,0.0057163,,,no sentiment,0,0%,1,100%,0,0%,5,,1,,,0,,,,,,78,,,,,,,,,,,,,,,2203,,2203,3.54%,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
02/03/2026,UTC +00:00,The National News,https://www.linkedin.com/company/thenationalnews,321416,535663,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6InVybjpsaTpzaGFyZTo3NDM0Mjg0OTM1NjYzOTc2NDQ4IiwicHJvZmlsZUlkIjoidXJuOmxpOm9yZ2FuaXphdGlvbjo1MzU2NjMiLCJuZXR3b3JrIjoibGlua2VkaW4ifQ==/overview,,,7434284935663976448,linkedin,post,photo,Brand's content,,,https://www.linkedin.com/company/thenationalnews,535663,The National News,"President Donald Trump said the US war in Iran is ‘ahead of schedule’ as he outlined objectives for the campaign.During a medal ceremony at the White House, Mr Trump said the goals included destroying Iran’s missile capabilities, preventing it from obtaining a nuclear weapon, ‘annihilating’ its neighbour Yemen and stopping the regime from arming proxy groups.He said the US had the most powerful military in the world and could sustain operations for longer than first projected if needed.",,https://www.linkedin.com/feed/update/urn:li:share:7434284935663976448/,,12,,0.037334794,,,no sentiment,0,0%,0,0%,2,100%,10,10,2,,2,0,,,,,,262,,,,,,,,,,,,,,,12759,,12759,2.05%,,,,,10,,,,,250,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,0
02/03/2026,UTC +04:00,The National,https://www.facebook.com/TheNationalNews,2234817,148788988477345,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjE0ODc4ODk4ODQ3NzM0NV8xMzU4NzgxODA2Mjc4MjQwIiwicHJvZmlsZUlkIjoiMTQ4Nzg4OTg4NDc3MzQ1IiwibmV0d29yayI6ImZhY2Vib29rIn0=/overview,,,148788988477345_1358781806278240,facebook,post,photo,Brand's content,,"President Donald Trump said the US war in Iran is ‘ahead of schedule’ as he outlined objectives for the campaign.During a medal ceremony at the White House, Mr Trump said the goals included destroying Iran’s missile capabilities, preventing it from obtaining a nuclear weapon, ‘annihilating’ its neighbour Yemen and stopping the regime from arming proxy groups.He said the US had the most powerful military in the world and could sustain operations for longer than first projected if needed.",https://www.facebook.com/TheNationalNews,148788988477345,The National,"President Donald Trump said the US war in Iran is ‘ahead of schedule’ as he outlined objectives for the campaign.During a medal ceremony at the White House, Mr Trump said the goals included destroying Iran’s missile capabilities, preventing it from obtaining a nuclear weapon, ‘annihilating’ its neighbour Yemen and stopping the regime from arming proxy groups.He said the US had the most powerful military in the world and could sustain operations for longer than first projected if needed.",,https://www.facebook.com/148788988477345_1358781806278240,,427,,0.191067099,B,,negative,9,20%,23,50%,14,30%,359,,47,,,21,,FALSE,FALSE,,,2364,organic,279,3,67,0,0,10,,,,,51014,0,51014,81183,0,81183,2.91%,4.63%,,,444,359,376,47,21,,1920,346,,1574,81183,,295,3,68,,,10,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
02/03/2026,UTC +04:00,The National News,https://www.instagram.com/thenationalnews.com,654592,17841400442478033,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjE3OTMzMjUwNjY2MDgxNDY0IiwicHJvZmlsZUlkIjoiMTc4NDE0MDA0NDI0NzgwMzMiLCJuZXR3b3JrIjoiaW5zdGFncmFtIn0=/overview,,,17933250666081464,instagram,post,photo,Brand's content,,,https://www.instagram.com/thenationalnews.com,17841400442478033,The National News,"President Donald Trump said the US war in Iran is ‘ahead of schedule’ as he outlined objectives for the campaign.During a medal ceremony at the White House, Mr Trump said the goals included destroying Iran’s missile capabilities, preventing it from obtaining a nuclear weapon, ‘annihilating’ its neighbour Yemen and stopping the regime from arming proxy groups.He said the US had the most powerful military in the world and could sustain operations for longer than first projected if needed.",,https://www.instagram.com/p/DVY9nj6De9E/,297,297,0.4537177,0.4537177,D,,negative,2,22%,4,44%,3,33%,285,285,12,,12,51,,,,,14,363,,,,,,,,,,,,38764,,38764,65692,,65692,0.55%,0.94%,,,,285,,,,,,,,,65692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
02/03/2026,UTC +04:00,The National,https://twitter.com/TheNationalNews,1049631,20583993,https://app.emplifi.io/1154579/content/feed/detail/eyJpZCI6IjIwMjg1MTkzNTY3ODM4MDQ2OTkiLCJwcm9maWxlSWQiOiIyMDU4Mzk5MyIsIm5ldHdvcmsiOiJ0d2l0dGVyIn0=/overview,20583993,,2028519356783804699,twitter,post,photo,Brand's content,,,https://twitter.com/TheNationalNews,20583993,The National,"President Donald Trump said the US war in Iran is ‘ahead of schedule’ as he outlined objectives for the campaign.During a medal ceremony at the White House, Mr Trump said the goals included destroying Iran’s missile capabilities, preventing it from obtaining a nuclear weapon, https://t.co/insCTtLJs0",,https://twitter.com/20583993/status/2028519356783804699,,12,,0.0114326,,,no sentiment,0,0%,0,0%,1,100%,10,,1,,,1,,,,,,88,,,,,,,,,,,,,,,2914,,2914,3.02%,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
